"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","NEET","15_19","PC_AGE","A","1997",7.3961959,
"CHE","NEET","15_19","PC_AGE","A","1998",4.9196057,
"CHE","NEET","15_19","PC_AGE","A","1999",7.5875077,
"CHE","NEET","15_19","PC_AGE","A","2000",7.9000068,
"CHE","NEET","15_19","PC_AGE","A","2001",6.8062177,
"CHE","NEET","15_19","PC_AGE","A","2002",5.7889061,
"CHE","NEET","15_19","PC_AGE","A","2003",7.8016229,
"CHE","NEET","15_19","PC_AGE","A","2004",7.2067175,
"CHE","NEET","15_19","PC_AGE","A","2005",7.4782581,
"CHE","NEET","15_19","PC_AGE","A","2006",7.5693445,
"CHE","NEET","15_19","PC_AGE","A","2007",8.1561413,
"CHE","NEET","15_19","PC_AGE","A","2008",9.3800869,
"CHE","NEET","15_19","PC_AGE","A","2009",8.1204834,
"CHE","NEET","15_19","PC_AGE","A","2017",4.6980963,
"CHE","NEET","15_19","PC_AGE","A","2018",4.0957475,
"CHE","NEET","15_19","PC_AGE","A","2019",4.3168111,
"CHE","NEET","15_19","PC_AGE","A","2020",5.2712474,
"CHE","NEET","15_19","PC_AGE","A","2021",12.009611,
"CHE","NEET","20_24","PC_AGE","A","1997",10.378825,
"CHE","NEET","20_24","PC_AGE","A","1998",11.261897,
"CHE","NEET","20_24","PC_AGE","A","1999",8.2670221,
"CHE","NEET","20_24","PC_AGE","A","2000",5.9167542,
"CHE","NEET","20_24","PC_AGE","A","2001",8.4203959,
"CHE","NEET","20_24","PC_AGE","A","2002",9.4418144,
"CHE","NEET","20_24","PC_AGE","A","2003",12.446504,
"CHE","NEET","20_24","PC_AGE","A","2004",11.014254,
"CHE","NEET","20_24","PC_AGE","A","2005",11.857388,
"CHE","NEET","20_24","PC_AGE","A","2006",10.786703,
"CHE","NEET","20_24","PC_AGE","A","2007",10.359705,
"CHE","NEET","20_24","PC_AGE","A","2008",9.1364574,
"CHE","NEET","20_24","PC_AGE","A","2009",10.93991,
"CHE","NEET","20_24","PC_AGE","A","2017",9.074851,
"CHE","NEET","20_24","PC_AGE","A","2018",10.021872,
"CHE","NEET","20_24","PC_AGE","A","2019",8.0662355,
"CHE","NEET","20_24","PC_AGE","A","2020",8.3903246,
"CHE","NEET","20_24","PC_AGE","A","2021",11.399213,
"TUR","NEET","15_19","PC_AGE","A","1997",30.216875,
"TUR","NEET","15_19","PC_AGE","A","1998",27.708883,
"TUR","NEET","15_19","PC_AGE","A","1999",26.91424,
"TUR","NEET","15_19","PC_AGE","A","2000",31.170685,
"TUR","NEET","15_19","PC_AGE","A","2001",32.276749,
"TUR","NEET","15_19","PC_AGE","A","2002",32.947231,
"TUR","NEET","15_19","PC_AGE","A","2003",32.84898,
"TUR","NEET","15_19","PC_AGE","A","2004",35.310734,
"TUR","NEET","15_19","PC_AGE","A","2005",36.118958,
"TUR","NEET","15_19","PC_AGE","A","2006",35.043304,
"TUR","NEET","15_19","PC_AGE","A","2007",34.470078,
"TUR","NEET","15_19","PC_AGE","A","2008",37.0555,
"TUR","NEET","15_19","PC_AGE","A","2009",28.688799,
"TUR","NEET","15_19","PC_AGE","A","2010",25.600527,
"TUR","NEET","15_19","PC_AGE","A","2011",24.779497,
"TUR","NEET","15_19","PC_AGE","A","2013",22.160118,
"TUR","NEET","15_19","PC_AGE","A","2014",20.970842,
"TUR","NEET","15_19","PC_AGE","A","2015",18.677607,
"TUR","NEET","15_19","PC_AGE","A","2016",18.399616,
"TUR","NEET","15_19","PC_AGE","A","2017",15.530239,
"TUR","NEET","15_19","PC_AGE","A","2018",15.304529,
"TUR","NEET","15_19","PC_AGE","A","2019",17.049297,
"TUR","NEET","15_19","PC_AGE","A","2021",16.490009,
"TUR","NEET","20_24","PC_AGE","A","1997",48.389069,
"TUR","NEET","20_24","PC_AGE","A","1998",41.956055,
"TUR","NEET","20_24","PC_AGE","A","1999",41.36058,
"TUR","NEET","20_24","PC_AGE","A","2000",44.181492,
"TUR","NEET","20_24","PC_AGE","A","2001",44.215687,
"TUR","NEET","20_24","PC_AGE","A","2002",45.291996,
"TUR","NEET","20_24","PC_AGE","A","2003",47.751457,
"TUR","NEET","20_24","PC_AGE","A","2004",47.839073,
"TUR","NEET","20_24","PC_AGE","A","2005",49.70892,
"TUR","NEET","20_24","PC_AGE","A","2006",48.770725,
"TUR","NEET","20_24","PC_AGE","A","2007",46.253822,
"TUR","NEET","20_24","PC_AGE","A","2008",46.070938,
"TUR","NEET","20_24","PC_AGE","A","2009",46.120174,
"TUR","NEET","20_24","PC_AGE","A","2010",43.673145,
"TUR","NEET","20_24","PC_AGE","A","2011",39.639286,
"TUR","NEET","20_24","PC_AGE","A","2013",35.89592,
"TUR","NEET","20_24","PC_AGE","A","2014",36.298607,
"TUR","NEET","20_24","PC_AGE","A","2015",33.245232,
"TUR","NEET","20_24","PC_AGE","A","2016",32.920654,
"TUR","NEET","20_24","PC_AGE","A","2017",32.857956,
"TUR","NEET","20_24","PC_AGE","A","2018",31.21693,
"TUR","NEET","20_24","PC_AGE","A","2019",33.295712,
"TUR","NEET","20_24","PC_AGE","A","2021",33.213257,
"GBR","NEET","15_19","PC_AGE","A","2000",8.0395985,
"GBR","NEET","15_19","PC_AGE","A","2001",8.1613684,
"GBR","NEET","15_19","PC_AGE","A","2002",8.5619125,
"GBR","NEET","15_19","PC_AGE","A","2003",9.4446602,
"GBR","NEET","15_19","PC_AGE","A","2004",9.0179672,
"GBR","NEET","15_19","PC_AGE","A","2005",9.3450146,
"GBR","NEET","15_19","PC_AGE","A","2006",10.918889,
"GBR","NEET","15_19","PC_AGE","A","2007",10.704359,
"GBR","NEET","15_19","PC_AGE","A","2008",9.7684202,
"GBR","NEET","15_19","PC_AGE","A","2009",9.5968218,
"GBR","NEET","15_19","PC_AGE","A","2010",9.9868994,
"GBR","NEET","15_19","PC_AGE","A","2011",9.5078344,
"GBR","NEET","15_19","PC_AGE","A","2012",9.5881748,
"GBR","NEET","15_19","PC_AGE","A","2013",9.0502501,
"GBR","NEET","15_19","PC_AGE","A","2014",8.4442377,
"GBR","NEET","15_19","PC_AGE","A","2015",8.7103109,
"GBR","NEET","15_19","PC_AGE","A","2016",8.431469,
"GBR","NEET","15_19","PC_AGE","A","2017",8.7546215,
"GBR","NEET","15_19","PC_AGE","A","2018",8.9302368,
"GBR","NEET","15_19","PC_AGE","A","2019",8.6336889,
"GBR","NEET","15_19","PC_AGE","A","2020",9.158967,
"GBR","NEET","15_19","PC_AGE","A","2021",8.4985209,
"GBR","NEET","20_24","PC_AGE","A","2000",15.373466,
"GBR","NEET","20_24","PC_AGE","A","2001",14.758949,
"GBR","NEET","20_24","PC_AGE","A","2002",15.31748,
"GBR","NEET","20_24","PC_AGE","A","2003",15.278234,
"GBR","NEET","20_24","PC_AGE","A","2004",14.80522,
"GBR","NEET","20_24","PC_AGE","A","2005",16.846548,
"GBR","NEET","20_24","PC_AGE","A","2006",18.237736,
"GBR","NEET","20_24","PC_AGE","A","2007",18.070854,
"GBR","NEET","20_24","PC_AGE","A","2008",18.332113,
"GBR","NEET","20_24","PC_AGE","A","2009",19.142677,
"GBR","NEET","20_24","PC_AGE","A","2010",19.340719,
"GBR","NEET","20_24","PC_AGE","A","2011",19.124384,
"GBR","NEET","20_24","PC_AGE","A","2012",20.241364,
"GBR","NEET","20_24","PC_AGE","A","2013",19.085394,
"GBR","NEET","20_24","PC_AGE","A","2014",17.019976,
"GBR","NEET","20_24","PC_AGE","A","2015",15.63567,
"GBR","NEET","20_24","PC_AGE","A","2016",14.983214,
"GBR","NEET","20_24","PC_AGE","A","2017",12.910425,
"GBR","NEET","20_24","PC_AGE","A","2018",14.194826,
"GBR","NEET","20_24","PC_AGE","A","2019",13.591121,
"GBR","NEET","20_24","PC_AGE","A","2020",14.173528,
"GBR","NEET","20_24","PC_AGE","A","2021",13.595903,
"USA","NEET","15_19","PC_AGE","A","1997",7.0701203,
"USA","NEET","15_19","PC_AGE","A","1998",7.3089933,
"USA","NEET","15_19","PC_AGE","A","1999",8.2145472,
"USA","NEET","15_19","PC_AGE","A","2000",7.8960476,
"USA","NEET","15_19","PC_AGE","A","2001",7.941648,
"USA","NEET","15_19","PC_AGE","A","2002",8.8081188,
"USA","NEET","15_19","PC_AGE","A","2003",8.2727375,
"USA","NEET","15_19","PC_AGE","A","2004",7.6541157,
"USA","NEET","15_19","PC_AGE","A","2005",7.9353337,
"USA","NEET","15_19","PC_AGE","A","2006",7.4944639,
"USA","NEET","15_19","PC_AGE","A","2007",7.4169588,
"USA","NEET","15_19","PC_AGE","A","2008",8.000102,
"USA","NEET","15_19","PC_AGE","A","2009",8.4901438,
"USA","NEET","15_19","PC_AGE","A","2010",9.3712358,
"USA","NEET","15_19","PC_AGE","A","2011",8.2471695,
"USA","NEET","15_19","PC_AGE","A","2012",7.9786925,
"USA","NEET","15_19","PC_AGE","A","2013",8.8213549,
"USA","NEET","15_19","PC_AGE","A","2014",8.6296797,
"USA","NEET","15_19","PC_AGE","A","2015",8.9990396,
"USA","NEET","15_19","PC_AGE","A","2016",8.5335207,
"USA","NEET","15_19","PC_AGE","A","2017",7.4554601,
"USA","NEET","15_19","PC_AGE","A","2018",7.4588752,
"USA","NEET","15_19","PC_AGE","A","2019",7.9034653,
"USA","NEET","15_19","PC_AGE","A","2020",7.6990123,
"USA","NEET","15_19","PC_AGE","A","2021",8.7986078,
"USA","NEET","20_24","PC_AGE","A","1997",15.053262,
"USA","NEET","20_24","PC_AGE","A","1998",14.393699,
"USA","NEET","20_24","PC_AGE","A","1999",15.266658,
"USA","NEET","20_24","PC_AGE","A","2000",15.085539,
"USA","NEET","20_24","PC_AGE","A","2001",15.58802,
"USA","NEET","20_24","PC_AGE","A","2002",17.276228,
"USA","NEET","20_24","PC_AGE","A","2003",16.700453,
"USA","NEET","20_24","PC_AGE","A","2004",17.512367,
"USA","NEET","20_24","PC_AGE","A","2005",17.863886,
"USA","NEET","20_24","PC_AGE","A","2006",16.516026,
"USA","NEET","20_24","PC_AGE","A","2007",16.001898,
"USA","NEET","20_24","PC_AGE","A","2008",16.778183,
"USA","NEET","20_24","PC_AGE","A","2009",19.600834,
"USA","NEET","20_24","PC_AGE","A","2010",20.672579,
"USA","NEET","20_24","PC_AGE","A","2011",20.04409,
"USA","NEET","20_24","PC_AGE","A","2012",18.736012,
"USA","NEET","20_24","PC_AGE","A","2013",19.618778,
"USA","NEET","20_24","PC_AGE","A","2014",18.349339,
"USA","NEET","20_24","PC_AGE","A","2015",17.078424,
"USA","NEET","20_24","PC_AGE","A","2016",16.24828,
"USA","NEET","20_24","PC_AGE","A","2017",14.906179,
"USA","NEET","20_24","PC_AGE","A","2018",14.64871,
"USA","NEET","20_24","PC_AGE","A","2019",14.486988,
"USA","NEET","20_24","PC_AGE","A","2020",14.674225,
"USA","NEET","20_24","PC_AGE","A","2021",18.273523,
"ARG","NEET","15_19","PC_AGE","A","2018",14.076767,
"BRA","NEET","15_19","PC_AGE","A","2007",14.717641,
"BRA","NEET","15_19","PC_AGE","A","2008",13.777344,
"BRA","NEET","15_19","PC_AGE","A","2009",14.020857,
"BRA","NEET","15_19","PC_AGE","A","2011",13.060091,
"BRA","NEET","15_19","PC_AGE","A","2012",15.245658,
"BRA","NEET","15_19","PC_AGE","A","2013",15.684669,
"BRA","NEET","15_19","PC_AGE","A","2014",15.773277,
"BRA","NEET","15_19","PC_AGE","A","2015",17.149776,
"BRA","NEET","15_19","PC_AGE","A","2016",18.032526,
"BRA","NEET","15_19","PC_AGE","A","2017",19.400787,
"BRA","NEET","15_19","PC_AGE","A","2018",19.059858,
"BRA","NEET","15_19","PC_AGE","A","2019",18.174168,
"BRA","NEET","15_19","PC_AGE","A","2020",19.576857,
"BRA","NEET","20_24","PC_AGE","A","2007",23.444571,
"BRA","NEET","20_24","PC_AGE","A","2008",22.503368,
"BRA","NEET","20_24","PC_AGE","A","2009",23.28973,
"BRA","NEET","20_24","PC_AGE","A","2011",24.340784,
"BRA","NEET","20_24","PC_AGE","A","2012",23.660225,
"BRA","NEET","20_24","PC_AGE","A","2013",23.968739,
"BRA","NEET","20_24","PC_AGE","A","2014",23.176699,
"BRA","NEET","20_24","PC_AGE","A","2015",27.035507,
"BRA","NEET","20_24","PC_AGE","A","2016",28.52421,
"BRA","NEET","20_24","PC_AGE","A","2017",30.192047,
"BRA","NEET","20_24","PC_AGE","A","2018",30.043856,
"BRA","NEET","20_24","PC_AGE","A","2019",28.906725,
"BRA","NEET","20_24","PC_AGE","A","2020",35.180515,
"CHL","NEET","15_19","PC_AGE","A","2009",17.024143,
"CHL","NEET","15_19","PC_AGE","A","2011",16.130678,
"CHL","NEET","15_19","PC_AGE","A","2013",12.741814,
"CHL","NEET","15_19","PC_AGE","A","2015",11.449327,
"CHL","NEET","15_19","PC_AGE","A","2017",11.724501,
"CHL","NEET","15_19","PC_AGE","A","2020",15.524274,
"CHL","NEET","20_24","PC_AGE","A","2009",27.487978,
"CHL","NEET","20_24","PC_AGE","A","2011",24.644346,
"CHL","NEET","20_24","PC_AGE","A","2013",21.110168,
"CHL","NEET","20_24","PC_AGE","A","2015",20.730293,
"CHL","NEET","20_24","PC_AGE","A","2017",21.789063,
"CHL","NEET","20_24","PC_AGE","A","2020",26.108511,
"EST","NEET","15_19","PC_AGE","A","2003",3.3388205,
"EST","NEET","15_19","PC_AGE","A","2004",7.5984278,
"EST","NEET","15_19","PC_AGE","A","2005",5.1695323,
"EST","NEET","15_19","PC_AGE","A","2006",3.6924341,
"EST","NEET","15_19","PC_AGE","A","2007",5.7439179,
"EST","NEET","15_19","PC_AGE","A","2008",4.8649774,
"EST","NEET","15_19","PC_AGE","A","2009",7.9589581,
"EST","NEET","15_19","PC_AGE","A","2010",6.1178093,
"EST","NEET","15_19","PC_AGE","A","2011",6.3936768,
"EST","NEET","15_19","PC_AGE","A","2012",6.7754774,
"EST","NEET","15_19","PC_AGE","A","2013",4.6260791,
"EST","NEET","15_19","PC_AGE","A","2014",6.9754162,
"EST","NEET","15_19","PC_AGE","A","2015",5.4960833,
"EST","NEET","15_19","PC_AGE","A","2016",4.2167153,
"EST","NEET","15_19","PC_AGE","A","2017",5.7654986,
"EST","NEET","15_19","PC_AGE","A","2018",8.9656639,
"EST","NEET","15_19","PC_AGE","A","2019",3.4497755,
"EST","NEET","15_19","PC_AGE","A","2020",4.0074296,
"EST","NEET","15_19","PC_AGE","A","2021",6.9650435,
"EST","NEET","20_24","PC_AGE","A","2003",17.981668,
"EST","NEET","20_24","PC_AGE","A","2004",19.464617,
"EST","NEET","20_24","PC_AGE","A","2005",16.319042,
"EST","NEET","20_24","PC_AGE","A","2006",15.359587,
"EST","NEET","20_24","PC_AGE","A","2007",15.301402,
"EST","NEET","20_24","PC_AGE","A","2008",10.652104,
"EST","NEET","20_24","PC_AGE","A","2009",19.785364,
"EST","NEET","20_24","PC_AGE","A","2010",22.449802,
"EST","NEET","20_24","PC_AGE","A","2011",15.774963,
"EST","NEET","20_24","PC_AGE","A","2012",17.059233,
"EST","NEET","20_24","PC_AGE","A","2013",16.835884,
"EST","NEET","20_24","PC_AGE","A","2014",16.13764,
"EST","NEET","20_24","PC_AGE","A","2015",14.988131,
"EST","NEET","20_24","PC_AGE","A","2016",13.945857,
"EST","NEET","20_24","PC_AGE","A","2017",13.222211,
"EST","NEET","20_24","PC_AGE","A","2018",12.211666,
"EST","NEET","20_24","PC_AGE","A","2019",10.77473,
"EST","NEET","20_24","PC_AGE","A","2020",13.714321,
"EST","NEET","20_24","PC_AGE","A","2021",16.448822,
"ISR","NEET","15_19","PC_AGE","A","2002",24.559782,
"ISR","NEET","15_19","PC_AGE","A","2003",25.246069,
"ISR","NEET","15_19","PC_AGE","A","2004",25.561098,
"ISR","NEET","15_19","PC_AGE","A","2005",26.418678,
"ISR","NEET","15_19","PC_AGE","A","2006",25.426382,
"ISR","NEET","15_19","PC_AGE","A","2007",25.748835,
"ISR","NEET","15_19","PC_AGE","A","2008",22.241932,
"ISR","NEET","15_19","PC_AGE","A","2009",24.678871,
"ISR","NEET","15_19","PC_AGE","A","2010",23.568193,
"ISR","NEET","15_19","PC_AGE","A","2011",24.184534,
"ISR","NEET","15_19","PC_AGE","A","2012",10.720357,
"ISR","NEET","15_19","PC_AGE","A","2013",9.0591307,
"ISR","NEET","15_19","PC_AGE","A","2014",7.7858062,
"ISR","NEET","15_19","PC_AGE","A","2015",8.8250065,
"ISR","NEET","15_19","PC_AGE","A","2016",7.5833278,
"ISR","NEET","15_19","PC_AGE","A","2017",7.4795184,
"ISR","NEET","15_19","PC_AGE","A","2018",8.879755,
"ISR","NEET","15_19","PC_AGE","A","2019",8.1932468,
"ISR","NEET","15_19","PC_AGE","A","2020",8.9423742,
"ISR","NEET","15_19","PC_AGE","A","2021",10.906034,
"ISR","NEET","20_24","PC_AGE","A","2002",41.554344,
"ISR","NEET","20_24","PC_AGE","A","2003",44.247646,
"ISR","NEET","20_24","PC_AGE","A","2004",40.945148,
"ISR","NEET","20_24","PC_AGE","A","2005",41.512257,
"ISR","NEET","20_24","PC_AGE","A","2006",41.091679,
"ISR","NEET","20_24","PC_AGE","A","2007",39.648575,
"ISR","NEET","20_24","PC_AGE","A","2008",37.514122,
"ISR","NEET","20_24","PC_AGE","A","2009",37.450001,
"ISR","NEET","20_24","PC_AGE","A","2010",37.412754,
"ISR","NEET","20_24","PC_AGE","A","2011",37.376038,
"ISR","NEET","20_24","PC_AGE","A","2012",18.748156,
"ISR","NEET","20_24","PC_AGE","A","2013",18.078547,
"ISR","NEET","20_24","PC_AGE","A","2014",18.546991,
"ISR","NEET","20_24","PC_AGE","A","2015",18.554352,
"ISR","NEET","20_24","PC_AGE","A","2016",17.946222,
"ISR","NEET","20_24","PC_AGE","A","2017",17.318842,
"ISR","NEET","20_24","PC_AGE","A","2018",17.022766,
"ISR","NEET","20_24","PC_AGE","A","2019",18.177565,
"ISR","NEET","20_24","PC_AGE","A","2020",17.616419,
"ISR","NEET","20_24","PC_AGE","A","2021",21.98978,
"RUS","NEET","15_19","PC_AGE","A","2013",5.0555067,
"RUS","NEET","15_19","PC_AGE","A","2014",5.3941045,
"RUS","NEET","15_19","PC_AGE","A","2015",5.4000378,
"RUS","NEET","15_19","PC_AGE","A","2016",5.7969513,
"RUS","NEET","15_19","PC_AGE","A","2018",4.9174142,
"RUS","NEET","15_19","PC_AGE","A","2019",5.2631207,
"RUS","NEET","20_24","PC_AGE","A","2013",16.272766,
"RUS","NEET","20_24","PC_AGE","A","2014",16.402319,
"RUS","NEET","20_24","PC_AGE","A","2015",16.659298,
"RUS","NEET","20_24","PC_AGE","A","2016",17.263794,
"RUS","NEET","20_24","PC_AGE","A","2017",14.603189,
"RUS","NEET","20_24","PC_AGE","A","2018",14.70777,
"RUS","NEET","20_24","PC_AGE","A","2019",15.513047,
"SVN","NEET","15_19","PC_AGE","A","2003",4.7933149,
"SVN","NEET","15_19","PC_AGE","A","2004",4.2765665,
"SVN","NEET","15_19","PC_AGE","A","2005",4.892868,
"SVN","NEET","15_19","PC_AGE","A","2006",4.2317815,
"SVN","NEET","15_19","PC_AGE","A","2007",4.2901173,
"SVN","NEET","15_19","PC_AGE","A","2008",4.3823686,
"SVN","NEET","15_19","PC_AGE","A","2009",2.5281603,
"SVN","NEET","15_19","PC_AGE","A","2010",3.1805809,
"SVN","NEET","15_19","PC_AGE","A","2011",3.3686407,
"SVN","NEET","15_19","PC_AGE","A","2012",3.829632,
"SVN","NEET","15_19","PC_AGE","A","2013",3.5458431,
"SVN","NEET","15_19","PC_AGE","A","2014",4.5709658,
"SVN","NEET","15_19","PC_AGE","A","2015",4.952723,
"SVN","NEET","15_19","PC_AGE","A","2016",2.9467714,
"SVN","NEET","15_19","PC_AGE","A","2017",3.4253268,
"SVN","NEET","15_19","PC_AGE","A","2018",1.9292605,
"SVN","NEET","15_19","PC_AGE","A","2019",3.8141706,
"SVN","NEET","15_19","PC_AGE","A","2020",3.304944,
"SVN","NEET","15_19","PC_AGE","A","2021",5.12,
"SVN","NEET","20_24","PC_AGE","A","2003",13.018746,
"SVN","NEET","20_24","PC_AGE","A","2004",11.217826,
"SVN","NEET","20_24","PC_AGE","A","2005",13.035451,
"SVN","NEET","20_24","PC_AGE","A","2006",13.710575,
"SVN","NEET","20_24","PC_AGE","A","2007",10.4489,
"SVN","NEET","20_24","PC_AGE","A","2008",10.256292,
"SVN","NEET","20_24","PC_AGE","A","2009",11.375299,
"SVN","NEET","20_24","PC_AGE","A","2010",9.2534399,
"SVN","NEET","20_24","PC_AGE","A","2011",11.273076,
"SVN","NEET","20_24","PC_AGE","A","2012",11.418216,
"SVN","NEET","20_24","PC_AGE","A","2013",13.662143,
"SVN","NEET","20_24","PC_AGE","A","2014",13.412979,
"SVN","NEET","20_24","PC_AGE","A","2015",17.243578,
"SVN","NEET","20_24","PC_AGE","A","2016",12.10398,
"SVN","NEET","20_24","PC_AGE","A","2017",10.492812,
"SVN","NEET","20_24","PC_AGE","A","2018",12.027833,
"SVN","NEET","20_24","PC_AGE","A","2019",8.6841755,
"SVN","NEET","20_24","PC_AGE","A","2020",11.640663,
"SVN","NEET","20_24","PC_AGE","A","2021",9.84,
"ZAF","NEET","15_19","PC_AGE","A","2013",14.160798,
"ZAF","NEET","15_19","PC_AGE","A","2014",13.773669,
"ZAF","NEET","15_19","PC_AGE","A","2015",13.793466,
"ZAF","NEET","15_19","PC_AGE","A","2016",13.568983,
"ZAF","NEET","15_19","PC_AGE","A","2017",13.753593,
"ZAF","NEET","15_19","PC_AGE","A","2018",13.79546,
"ZAF","NEET","15_19","PC_AGE","A","2019",13.382333,
"ZAF","NEET","15_19","PC_AGE","A","2020",12.630763,
"ZAF","NEET","15_19","PC_AGE","A","2021",11.514791,
"ZAF","NEET","20_24","PC_AGE","A","2013",50.240089,
"ZAF","NEET","20_24","PC_AGE","A","2014",49.060421,
"ZAF","NEET","20_24","PC_AGE","A","2015",47.158508,
"ZAF","NEET","20_24","PC_AGE","A","2016",48.599651,
"ZAF","NEET","20_24","PC_AGE","A","2017",48.12138,
"ZAF","NEET","20_24","PC_AGE","A","2018",48.81955,
"ZAF","NEET","20_24","PC_AGE","A","2019",50.967789,
"ZAF","NEET","20_24","PC_AGE","A","2020",52.043339,
"ZAF","NEET","20_24","PC_AGE","A","2021",53.813229,
"OAVG","NEET","15_19","PC_AGE","A","1999",9.2123052,
"OAVG","NEET","15_19","PC_AGE","A","2000",9.0387933,
"OAVG","NEET","15_19","PC_AGE","A","2001",8.9569191,
"OAVG","NEET","15_19","PC_AGE","A","2002",8.8854724,
"OAVG","NEET","15_19","PC_AGE","A","2003",8.2630834,
"OAVG","NEET","15_19","PC_AGE","A","2004",8.2808471,
"OAVG","NEET","15_19","PC_AGE","A","2005",7.8295104,
"OAVG","NEET","15_19","PC_AGE","A","2006",7.992912,
"OAVG","NEET","15_19","PC_AGE","A","2007",7.8665604,
"OAVG","NEET","15_19","PC_AGE","A","2008",7.807644,
"OAVG","NEET","15_19","PC_AGE","A","2009",8.5961874,
"OAVG","NEET","15_19","PC_AGE","A","2010",7.9333221,
"OAVG","NEET","15_19","PC_AGE","A","2011",8.3029778,
"OAVG","NEET","15_19","PC_AGE","A","2012",6.8852008,
"OAVG","NEET","15_19","PC_AGE","A","2013",7.7641029,
"OAVG","NEET","15_19","PC_AGE","A","2014",7.4016855,
"OAVG","NEET","15_19","PC_AGE","A","2015",7.5029597,
"OAVG","NEET","15_19","PC_AGE","A","2016",6.9761559,
"OAVG","NEET","15_19","PC_AGE","A","2017",6.7522425,
"OAVG","NEET","15_19","PC_AGE","A","2018",6.6682298,
"OAVG","NEET","15_19","PC_AGE","A","2019",6.6741042,
"OAVG","NEET","15_19","PC_AGE","A","2020",6.891649,
"OAVG","NEET","15_19","PC_AGE","A","2021",8.2555984,
"OAVG","NEET","20_24","PC_AGE","A","1999",18.668909,
"OAVG","NEET","20_24","PC_AGE","A","2000",18.101508,
"OAVG","NEET","20_24","PC_AGE","A","2001",17.512974,
"OAVG","NEET","20_24","PC_AGE","A","2002",18.960527,
"OAVG","NEET","20_24","PC_AGE","A","2003",18.277419,
"OAVG","NEET","20_24","PC_AGE","A","2004",18.143392,
"OAVG","NEET","20_24","PC_AGE","A","2005",17.320817,
"OAVG","NEET","20_24","PC_AGE","A","2006",16.75659,
"OAVG","NEET","20_24","PC_AGE","A","2007",16.088024,
"OAVG","NEET","20_24","PC_AGE","A","2008",15.44721,
"OAVG","NEET","20_24","PC_AGE","A","2009",18.543916,
"OAVG","NEET","20_24","PC_AGE","A","2010",19.076134,
"OAVG","NEET","20_24","PC_AGE","A","2011",18.858581,
"OAVG","NEET","20_24","PC_AGE","A","2012",17.684415,
"OAVG","NEET","20_24","PC_AGE","A","2013",18.725935,
"OAVG","NEET","20_24","PC_AGE","A","2014",18.009251,
"OAVG","NEET","20_24","PC_AGE","A","2015",17.623505,
"OAVG","NEET","20_24","PC_AGE","A","2016",17.109919,
"OAVG","NEET","20_24","PC_AGE","A","2017",16.096622,
"OAVG","NEET","20_24","PC_AGE","A","2018",15.427958,
"OAVG","NEET","20_24","PC_AGE","A","2019",14.97879,
"OAVG","NEET","20_24","PC_AGE","A","2020",16.097354,
"OAVG","NEET","20_24","PC_AGE","A","2021",16.823993,
"LVA","NEET","15_19","PC_AGE","A","2002",6.2152996,
"LVA","NEET","15_19","PC_AGE","A","2003",6.5373292,
"LVA","NEET","15_19","PC_AGE","A","2004",7.9517503,
"LVA","NEET","15_19","PC_AGE","A","2005",7.0234499,
"LVA","NEET","15_19","PC_AGE","A","2006",5.3854775,
"LVA","NEET","15_19","PC_AGE","A","2007",6.4030027,
"LVA","NEET","15_19","PC_AGE","A","2008",6.0289874,
"LVA","NEET","15_19","PC_AGE","A","2009",6.8024454,
"LVA","NEET","15_19","PC_AGE","A","2010",6.4000435,
"LVA","NEET","15_19","PC_AGE","A","2011",7.308116,
"LVA","NEET","15_19","PC_AGE","A","2012",7.1696534,
"LVA","NEET","15_19","PC_AGE","A","2013",3.2130334,
"LVA","NEET","15_19","PC_AGE","A","2014",3.7500212,
"LVA","NEET","15_19","PC_AGE","A","2015",3.0982261,
"LVA","NEET","15_19","PC_AGE","A","2016",3.5333407,
"LVA","NEET","15_19","PC_AGE","A","2017",2.2777803,
"LVA","NEET","15_19","PC_AGE","A","2018",2.8844075,
"LVA","NEET","15_19","PC_AGE","A","2019",2.6859934,
"LVA","NEET","15_19","PC_AGE","A","2020",2.5883553,
"LVA","NEET","15_19","PC_AGE","A","2021",1.63,
"LVA","NEET","20_24","PC_AGE","A","2002",20.265352,
"LVA","NEET","20_24","PC_AGE","A","2003",22.330378,
"LVA","NEET","20_24","PC_AGE","A","2004",22.014118,
"LVA","NEET","20_24","PC_AGE","A","2005",19.432877,
"LVA","NEET","20_24","PC_AGE","A","2006",17.513193,
"LVA","NEET","20_24","PC_AGE","A","2007",16.526846,
"LVA","NEET","20_24","PC_AGE","A","2008",13.971901,
"LVA","NEET","20_24","PC_AGE","A","2009",27.252485,
"LVA","NEET","20_24","PC_AGE","A","2010",30.443193,
"LVA","NEET","20_24","PC_AGE","A","2011",21.625568,
"LVA","NEET","20_24","PC_AGE","A","2012",20.343884,
"LVA","NEET","20_24","PC_AGE","A","2013",17.49506,
"LVA","NEET","20_24","PC_AGE","A","2014",16.59704,
"LVA","NEET","20_24","PC_AGE","A","2015",13.25304,
"LVA","NEET","20_24","PC_AGE","A","2016",18.384752,
"LVA","NEET","20_24","PC_AGE","A","2017",20.266207,
"LVA","NEET","20_24","PC_AGE","A","2018",14.020249,
"LVA","NEET","20_24","PC_AGE","A","2019",13.871192,
