"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","EDUEXP","PRY","USD_STUDENT","A","2013",6015.643,
"LVA","EDUEXP","PRY","USD_STUDENT","A","2014",6576.802,
"LVA","EDUEXP","PRY","USD_STUDENT","A","2015",6728.545,
"LVA","EDUEXP","PRY","USD_STUDENT","A","2016",6584.951,
"LVA","EDUEXP","PRY","USD_STUDENT","A","2017",6375.464,
"LVA","EDUEXP","PRY","USD_STUDENT","A","2018",6624.926,
"LVA","EDUEXP","PRY","USD_STUDENT","A","2019",6865.037,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2000",2874.168,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2005",4270.356,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2008",6341.639,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2009",4945.594,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2010",5853.398,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2011",7454.181,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2012",7411.222,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2013",8051.465,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2014",8973.597,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2015",10222.25,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2016",7601.488,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2017",8342.391,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2018",10331.44,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2019",12186.15,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",5429.815,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",6891.025,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",8195.206,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",9712.55,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",10311.27,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",10032.62,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",9560.232,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",10318.34,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",10319.05,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",10745.37,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",10513.44,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",11180.31,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",12243.96,
"AUS","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",12496.11,
"AUT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",12481.39,
"AUT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",13392.96,
"AUT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",13454.12,
"AUT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",13935.04,
"AUT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",14914.05,
"AUT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",15006.25,
"AUT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",15227.39,
"AUT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",15375.13,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",7582.834,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",9791.151,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",9893.944,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",10458,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",10786.34,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",11196.61,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",11627.47,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",11777.14,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",11892.67,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",12472.27,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",12934.21,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",13297.55,
"BEL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",13567.3,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",8937.021,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",9944.417,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",10046.45,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",10211.79,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",10506.96,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",10379.32,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",10567.61,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",11193.53,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",11309.09,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",11771.41,
"CAN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",11805.69,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",2612.809,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",2599.136,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",4050.523,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",5149.4,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",5729.023,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",5763.114,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",6184.682,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",6482.462,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",6638.715,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",6886.758,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",7120.052,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",7109.024,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",8021.641,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",9206.662,
"CZE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",10293,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",5625.082,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",7148.701,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",8941.963,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",10536.62,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",11316.55,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",11749.75,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",10535.11,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",11476.94,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",11807.59,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",12827.28,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",11153.62,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",11712.27,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",12181.2,
"DNK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",12443.82,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",4721.652,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",5390.325,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",6637.572,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",8132.722,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",8440.283,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",8826.855,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",9271.527,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",9448.139,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",9658.92,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",9769.05,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",10041.78,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",10253.49,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",10131.12,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",10633.99,
"FIN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",11355.94,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",7422.598,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",8469.35,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",8883.351,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",9118.091,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",9199.644,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",9312.157,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",9778.401,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",9918.34,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",9960.083,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",10377.93,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",10814.82,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",11190.46,
"FRA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",11727.6,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",7071.001,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",8091.561,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",9210.798,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",9631.849,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",9838.722,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",10318.44,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",10798.59,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",10898.88,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",11553.59,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",12125.5,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",12795.83,
"DEU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",13227.34,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",1913.981,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",2337.667,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",4451.86,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",4642.304,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",5551.658,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",5983.583,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",7033.567,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",6696.466,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",7163.971,
"HUN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",8051.084,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",6389.629,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",8961.454,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",10089.01,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",9754.398,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",8797.785,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",9216.052,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",9240.669,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",9757.443,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",14612.57,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",11227.67,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",11862.4,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",13289.64,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",14316.19,
"ISL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",14734.16,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",2950.849,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",3991.292,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",6481.02,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",9742.402,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",9848.423,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",10071.3,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",9433.812,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",9169.629,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",8507.817,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",8888.034,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",9179.16,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",9908.342,
"IRL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",9941.674,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",5580.901,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",6408.772,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",7102.731,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",8545.123,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",8484.817,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",8163.112,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",7993.234,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",8609.139,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",8839.537,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",8727.423,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",9045.023,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",8901.49,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",9986.714,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",11180.75,
"ITA","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",10562.43,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",7470.996,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",8879.061,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",9169.952,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",9563.775,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",9801.81,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",10099.82,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",9866.486,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",9988.775,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",10141.01,
"JPN","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",10461.6,
"KOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",11203.69,
"KOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",11812.96,
"KOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",12690.72,
"KOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",13969.46,
"KOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",15199.64,
"LUX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",19943.16,
"LUX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",18758.42,
"LUX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",20938.65,
"LUX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",20705.83,
"LUX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",20225.89,
"LUX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",21147.53,
"LUX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",21967.85,
"LUX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",23516.09,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",1119.191,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",1424.188,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",2006.541,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",2284.03,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",2416.016,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",2542.781,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",2742.614,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",2826.37,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",2925.221,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",3032.514,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",3074.789,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",3148.834,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",2789.164,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",2894.099,
"MEX","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",2933.215,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",4286.268,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",5858.638,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",7760.142,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",9155.87,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",9765.455,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",9890.458,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",10061.99,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",10338.14,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",10994.54,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",10674.4,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",11022.86,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",11327.21,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",11875.54,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",12641.58,
"NLD","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",12870.59,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",4548.25,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",5002.847,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",5919.204,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",6252.887,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",6396.773,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",6608.806,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",6668.179,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",6995.054,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",7189.542,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",7201.131,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",7580.756,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",7838.758,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",7830.324,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",8448.511,
"NZL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2020",9147.033,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",6377.285,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",7805.428,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",9793.355,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",11860.63,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",12635.53,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",12933.24,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",13101.63,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",13507.57,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",14396.21,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",14194.04,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",14065.5,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",14043.29,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",15109.95,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",15994.13,
"NOR","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",15816.21,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",1338.2,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",2048.517,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",3180.593,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",4555.843,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",4931.999,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",5579.931,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",5804.509,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",6361.714,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",6608.105,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",6824.03,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",6786.444,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",7028.922,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",7572.844,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",8337.39,
"POL","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",8732.52,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",2907.942,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",4349.218,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",5620.476,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",5985.166,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",6814.261,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",8232.321,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",9513.566,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",9411.202,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",8575.191,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",9107.508,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",9823.282,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",10011.59,
"PRT","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",10181.81,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",1354.694,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",1651.62,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",2769.514,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",3994.58,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",4759.687,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",5277.582,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",5125.74,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",5381.681,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",5928.597,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",6368.749,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",6763.243,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",6432.671,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",6533.032,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",6954.69,
"SVK","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",7661.918,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",3512.684,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",4665.409,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",6328.586,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",8386.993,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",8629.016,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",8363.466,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",8271.762,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",7962.691,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",7753.095,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",7814.178,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",8227.535,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",8766.367,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",9154.795,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",9338.306,
"ESP","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",9681.974,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",5806.073,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",6635.538,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",7672.227,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",9551.504,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",9740.638,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",10097.06,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",10518.84,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",10987.57,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",11432.69,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",11372.15,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",11581.84,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",12224.95,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",12626.14,
"SWE","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",13136.43,
